;Supplementary Table 2. Differential gene expression analyses in Dux WT and MZ-KO 2-cell embryos;;;;;;;;;;;;;;;;RPKM: Reads Per Kilobase of gene, per Million mapped reads
Gene Symbol;RPKM;;;;;;;;DESeq_output;;;;;;;Group (FC>2&FDR<0.05);Three RNA-seq replicates from each group were used for analyses. Negative binomial test from DESeq R package was used to compute FDR using raw read counts of each gene.  Differentially expressed genes were defined as (RPKM > 1 in either WT or MZ-KO, FDR < 0.05, and FC > 2)
;WT_rep1;WT_rep2;WT_rep3;MZ-KO_rep1;MZ-KO_rep2;MZ-KO_rep3;WT_mean;KO_mean;baseMean;baseMeanA;baseMeanB;fold change (FC);log2FC;pval;FDR;;Related to Figure 2A
H2-Eb1;2,769;4,78247;2,56352;0,275529;0,73977;4,73376;3,371663333;1,916353;71,81242154;89,73497042;53,88987266;0,600544831;-0,735656147;0,568013925;0,956637969;similar level;
H2-Eb2;0;0;0,103525;0;0,0593784;0;0,034508333;0,0197928;2,292306136;3,478617808;1,105994465;0,317940782;-1,653170015;0,588289655;0,962539034;similar level;
H2-K1;1,88941;1,46772;2,18115;1,4929;3,30032;5,43807;1,846093333;3,41043;70,0483905;47,47576569;92,6210153;1,950911459;0,964148303;0,09649067;0,593234873;similar level;
H2-K2;1,83742;0,846848;1,38274;2,58205;2,06085;1,71414;1,355669333;2,119013333;40,64069513;29,31668066;51,96470961;1,772530466;0,825810424;0,261491339;0,815593172;similar level;
H2-Ke2;45,4089;82,0746;67,7855;72,7902;65,9788;97,6398;65,08966667;78,80293333;601,3525442;527,4617262;675,2433623;1,280175089;0,356341141;0,209719493;0,769287109;similar level;
H2-Ke6;1,19384;0,767499;1,04906;0,884346;0,495525;0,631119;1,003466333;0,67033;11,7112182;13,80544247;9,616993928;0,696608888;-0,521579215;0,614367548;0,968081828;similar level;
H2-M10.3;0,0872371;0;0,0676393;0;0,0339463;0,345882;0,051625467;0,126609433;2,477059196;1,218420358;3,735698034;3,066017413;1,616365891;0,685303441;0,978587319;similar level;
H2-M10.4;0,381898;3,68274;1,77663;2,20658;1,48607;0,471075;1,947089333;1,387908333;33,51012186;35,40985413;31,6103896;0,892700362;-0,163752084;0,841786708;1;similar level;
H2-M10.5;1,59022;0,371005;0,517054;0,512985;0;1,03953;0,826093;0,517505;14,01925926;17,32428947;10,71422905;0,618451283;-0,69326814;0,570918813;0,958029018;similar level;
H2-M10.6;0,0504015;0;0;0;0,235351;0;0,0168005;0,078450333;1,927492161;1,366496775;2,488487546;1,821070925;0,864787112;0,832801198;0,999895801;similar level;
H2-M2;0;0;0;0;0;1,45033;0;0,483443333;7,264773051;0;14,5295461;Inf;Inf;0,005618323;0,145742733;similar level;
H2-M5;0,438504;0,755109;0,679989;0,765661;1,07255;0,441551;0,624534;0,759920667;24,37694671;20,23739705;28,51649636;1,40909902;0,494772996;0,568367542;0,956637969;similar level;
H2-Oa;3,42513;5,43717;2,64702;1,75021;2,21018;1,72189;3,83644;1,894093333;43,91904485;58,85071557;28,98737412;0,492557717;-1,021635307;0,134591576;0,670928861;similar level;
H2-Q1;0,0665486;0,200542;0,644973;0;0,0776864;0,469069;0,3040212;0,1822518;13,78105734;16,28716467;11,27495;0,69225984;-0,53061444;0,752946076;0,993156664;similar level;
H2-Q10;1,28801;5,23274;7,21252;1,37815;1,70779;2,8581;4,577756667;1,981346667;83,48929057;115,2051728;51,77340836;0,449401768;-1,153922294;0,04221103;0,415801814;similar level;
H2-Q2;0,135209;0,488946;0,629006;0,150236;0,368294;0,297824;0,417720333;0,272118;6,89616292;9,233745929;4,55857991;0,493686955;-1,018331571;0,520864563;0,947870037;similar level;
H2-Q4;0,152425;1,05647;0,590915;0,211707;0,237251;0,167873;0,599936667;0,205610333;28,50602901;43,11444762;13,89761039;0,322342304;-1,633334554;0,054815677;0,468768547;similar level;
H2-Q6;0;1,03227;1,44869;0;0,424116;1,0289;0,826986667;0,484338667;16,07066024;18,13402498;14,0072955;0,772431687;-0,372520747;0,761878723;0,993422138;similar level;
H2-Q7;0,149457;2,04673;6,39592;0,28918;1,26558;2,76529;2,864035667;1,440016667;50,57188215;68,1661067;32,97765761;0,483783792;-1,047565658;0,332052224;0,863796601;similar level;
H2-Q8;0,0618129;0,745097;3,06731;0,274731;1,01023;1,79725;1,291406633;1,027403667;33,29548918;36,70471354;29,88626482;0,814235065;-0,296482742;0,732279454;0,986841774;similar level;
H2-Q9;1,83E-06;0,934714;0,12659;0;0;0,522541;0,353768612;0,174180333;50,57188215;68,1661067;32,97765761;0,483783792;-1,047565658;0,332052224;0,863796601;similar level;
H2-T10;3,78496;4,23362;3,53585;5,32076;4,84553;3,19498;3,851476667;4,453756667;239,3272822;225,7728674;252,8816971;1,120071247;0,163590504;0,672643778;0,97656405;similar level;
H2-T22;2,25217;6,39557;3,35849;4,66557;0,31139;1,63214;4,002076667;2,203033333;109,1583531;152,4088431;65,90786316;0,432441201;-1,209424112;0,006600015;0,161261444;similar level;
H2-T23;0,163143;0,327757;0,0421644;0,362549;0,253934;0,814538;0,177688133;0,477007;10,74012806;7,112877701;14,36737841;2,01991079;1,014291577;0,437014939;0,920369444;similar level;
H2-T24;1,68399;2,43587;3,06241;1,46289;1,42971;1,80745;2,39409;1,566683333;77,53336784;95,83412358;59,23261211;0,618074334;-0,694147738;0,14266196;0,683638242;similar level;
H2-T3;0,0920398;0,147927;0,0237877;0;0,167137;0;0,087918167;0,055712333;3,196118861;3,529329573;2,86290815;0,811176199;-0,301912772;1;1;similar level;
H2-T9;6,42146;8,48455;3,98546;0,573596;2,48668;3,10244;6,297156667;2,054238667;108,987541;152,0672189;65,90786316;0,433412695;-1,206186684;0,006751665;0,16301286;similar level;
H28;0,498829;0;0;0;0,043135;0,976683;0,166276333;0,339939333;5,214339555;3,074617744;7,354061365;2,391862006;1,258134158;0,589453842;0,962873585;similar level;
H2afb1;0,375845;0,679569;1,45706;2,08808;1,90127;1,49017;0,837491333;1,826506667;8,387099316;5,254355052;11,51984358;2,192437219;1,132535531;0,507453856;0,943983213;similar level;
H2afj;22,1987;34,7635;19,3524;24,8731;14,0823;21,7612;25,4382;20,23886667;664,8925456;723,6717255;606,1133657;0,837552918;-0,255747749;0,475460575;0,93709485;similar level;
H2afv;149,374;206,915;246,419;164,331;158,533;198,962;200,9026667;173,942;5049,840226;5356,958894;4742,721558;0,885338426;-0,175699055;0,381095344;0,88691989;similar level;
H2afx;16,4031;31,3327;17,1878;17,2945;14,1933;12,0976;21,6412;14,52846667;373,9487113;440,498608;307,3988145;0,697842874;-0,519025859;0,09594565;0,591824412;similar level;
H2afy;2,89843;1,12832;1,14944;2,87411;1,32253;1,58089;1,725396667;1,925843333;59,95032501;55,47363114;64,42701888;1,161398985;0,215863678;0,872546879;1;similar level;
H2afy2;0,0354953;0,55491;0,295271;1,09513;0,339747;0,204932;0,295225433;0,546603;12,27222863;9,451763885;15,09269338;1,596812359;0,675194792;0,669726084;0,975720774;similar level;
H2afz;340,83;490,431;558,296;320,693;342,334;487,781;463,1856667;383,6026667;22589,11284;22453,28066;22724,94502;1,012099094;0,017350551;0,94272281;1;similar level;
H3f3a;242,013;332,121;259,787;159,742;232,357;292,4;277,9736667;228,1663333;8691,319498;9183,891079;8198,747917;0,892731397;-0,163701928;0,684239812;0,978587319;similar level;
H3f3b;1328,74;1472;2252,28;1077,58;1732,37;1776,97;1684,34;1528,973333;67194,5565;68901,58873;65487,52428;0,950450135;-0,073317157;0,832135883;0,999775956;similar level;
H47;334,951;559,843;508;272,03;171,924;287,771;467,598;243,9083333;6139,371816;7949,481996;4329,261636;0,544596697;-0,876739863;0,002859204;0,096561961;similar level;
H60b;3,4008;3,22094;1,19284;4,9484;2,07954;2,56832;2,60486;3,198753333;49,63141144;41,27928567;57,98353721;1,404664259;0,49022534;0,424412939;0,914659212;similar level;
H60c;1,36772;1,39716;0,55719;1,51972;0,577318;0,959967;1,107356667;1,019001667;51,93716795;50,1545029;53,71983301;1,071086939;0,099075587;0,891751958;1;similar level;
H6pd;0,133602;0,0644179;0;0,26721;0;0,200114;0,066006633;0,155774667;9,127930592;5,792442166;12,46341902;2,151669134;1,105456249;0,48259737;0,938971189;similar level;
Habp2;0,227667;0;0;0;0,253118;0,0573121;0,075889;0,1034767;6,590795329;3,757866132;9,423724526;2,507732898;1,326383693;0,586758067;0,961930263;similar level;
Habp4;2,23004;1,88476;2,02717;0,854441;1,59589;1,64866;2,047323333;1,366330333;79,7229246;92,6248614;66,8209878;0,721415253;-0,471098169;0,38290554;0,888591478;similar level;
Hace1;3,24824;3,05895;5,40434;3,47766;4,0026;5,24692;3,903843333;4,242393333;265,6154126;245,3795783;285,8512469;1,164934951;0,220249398;0,583465049;0,960586085;similar level;
Hacl1;9,3591;4,96024;3,7742;8,14097;12,0875;5,63742;6,03118;8,621963333;335,2122466;262,1424797;408,2820136;1,557481314;0,639214854;0,171822863;0,729708731;similar level;
Hadh;11,0233;6,45119;3,59217;4,83722;6,27876;7,17871;7,02222;6,09823;178,0631097;185,425217;170,7010023;0,920592167;-0,119365928;0,850189633;1;similar level;
Hadha;4,22082;4,12302;2,87196;2,59552;3,38914;3,23419;3,7386;3,07295;248,1507494;264,1600089;232,1414899;0,878791195;-0,18640768;0,665654008;0,974319772;similar level;
Hadhb;44,7664;47,5616;31,2118;18,4314;30,7075;23,7879;41,17993333;24,30893333;1792,39104;2186,241431;1398,540649;0,639700918;-0,644530542;0,054519137;0,466986337;similar level;
Hagh;69,5124;66,8391;51,5484;39,1359;29,5265;43,9143;62,6333;37,52556667;878,0062739;1070,129545;685,8830028;0,640934554;-0,641751044;0,011024769;0,210927113;similar level;
Haghl;0,17664;0,209431;0,179405;0;0,0487115;0,452515;0,188492;0,1670755;6,121363986;5,422251123;6,820476849;1,257868124;0,330980677;0,86134628;1;similar level;
Hal;2,13452;1,94401;0,882665;0,39529;0,959801;0,543306;1,653731667;0,632799;56,85953663;81,78556177;31,93351149;0,390454144;-1,356774972;0,02974583;0,355291016;similar level;
Hamp;2,214;4,95628;1,96186;4,56868;3,9384;3,0654;3,044046667;3,857493333;14,49172012;12,31533946;16,66810078;1,353442253;0,436633334;0,685436032;0,978587319;similar level;
Hamp2;0,258437;0,623043;0,601138;1,14864;1,00565;1,82163;0,494206;1,325306667;5,021430335;2,493384534;7,549476137;3,027802585;1,598271144;0,476895383;0,937535116;similar level;
Hand1;3,0027;2,24063;2,88247;2,85978;1,08497;2,14169;2,7086;2,028813333;70,20902545;78,02658969;62,39146121;0,799617944;-0,322617248;0,440792546;0,921267366;similar level;
Hand2;0,238556;0,323502;0,184965;0,231935;0,0464143;0,183914;0,249007667;0,154087767;7,198822862;8,877542488;5,520103236;0,62180533;-0,685465112;0,635741064;0,973094098;similar level;
Hap1;0,034599;0,0741817;0,0806543;0,091174;0,256861;0,054222;0,063145;0,134085667;7,090145823;3,777095905;10,40319574;2,754284245;1,461677455;0,41236673;0,908433925;similar level;
Hapln2;0,032717;0,0394372;0,0253671;0,109059;0,0763863;0,0288262;0,0325071;0,071423833;3,494346857;1,966959759;5,021733956;2,553043565;1,352218156;0,66618427;0,974521846;similar level;
Hapln3;0,541801;0,178116;0,0381896;0,164186;0;0,260383;0,2527022;0,141523;4,305757284;5,246197738;3,365316831;0,641477314;-0,640529851;0,770707896;0,993839083;similar level;
Hapln4;0,125762;0,23822;0,0696499;0,079851;0,293625;0,522374;0,144543967;0,298616667;15,28610331;12,06757313;18,50463349;1,53341797;0,616750991;0,471881568;0,936007403;similar level;
Harbi1;11,0328;7,76357;7,94967;5,84066;9,89001;6,66713;8,915346667;7,465933333;310,6685046;329,9605402;291,376469;0,88306459;-0,179409131;0,691481643;0,979820589;similar level;
Hars;20,3554;22,4918;17,4923;12,6282;12,6469;15,2744;20,11316667;13,5165;539,2584084;629,4364373;449,0803795;0,713464224;-0,487087005;0,088078735;0,570715285;similar level;
Hars2;7,03689;5,46752;8,16765;6,00552;6,26827;7,18982;6,890686667;6,48787;349,075039;353,34837;344,801708;0,975812363;-0,035324333;0,849039095;1;similar level;
Has2;0,299931;0,149424;0,441848;0,526583;0,69841;0,680414;0,297067667;0,635135667;33,07568199;20,33011118;45,82125279;2,253861398;1,172398799;0,139053169;0,679176484;similar level;
Has2as;1,5017;0,448408;0,166335;1,52522;1,8631;0,85147;0,705481;1,413263333;9,172493453;3,601042519;14,74394439;4,094354429;2,033635995;0,171559706;0,729708731;similar level;
Has3;0,371539;0,281509;0,115229;0,471807;0,173491;0,411532;0,256092333;0,352276667;34,74838304;29,2571839;40,23958217;1,375374414;0,459824413;0,534449736;0,951402756;similar level;
Hat1;60,8065;59,0415;76,0911;77,3705;79,8101;95,7979;65,31303333;84,32616667;1854,297444;1594,739335;2113,855553;1,325517912;0,406556166;0,116471501;0,639754869;similar level;
Haus1;58,9815;75,1984;55,6398;37,7255;55,9658;79,55;63,27323333;57,7471;964,8557246;979,0121044;950,6993448;0,971080276;-0,042337531;0,955989326;1;similar level;
Haus2;38,6704;40,5828;31,3793;39,0668;36,8959;35,5592;36,8775;37,17396667;1412,292404;1373,81754;1450,767268;1,056011607;0,078625692;0,754074048;0,993172994;similar level;
Haus3;82,4978;107,507;118,63;112,58;98,1677;106,465;102,8782667;105,7375667;3210,378361;3102,77891;3317,977811;1,069356827;0,096743338;0,791279561;0,996282906;similar level;
Haus4;81,6424;73,6641;86,1103;61,823;76,1098;64,9136;80,47226667;67,61546667;1810,671718;1932,473259;1688,870176;0,873942326;-0,194390019;0,429497293;0,91704626;similar level;
Haus5;2,43345;2,08998;3,04243;1,41955;1,8465;2,19767;2,521953333;1,82124;92,20690474;102,0160226;82,39778689;0,807694564;-0,308118265;0,48809745;0,940727939;similar level;
Haus6;48,8512;78,4653;73,6815;65,9464;57,1428;68,5152;66,99933333;63,86813333;4113,049633;4125,450395;4100,64887;0,993988166;-0,00869942;0,899706455;1;similar level;
Haus7;53,3344;33,2446;50,8048;33,4575;33,8809;46,3014;45,7946;37,87993333;772,1242235;843,3643989;700,884048;0,831057191;-0,266980333;0,271686781;0,8249036;similar level;
Haus8;5,16252;2,63853;2,7539;7,98489;4,40345;7,13218;3,518316667;6,50684;137,6658464;93,49586154;181,8358312;1,94485433;0,959662101;0,030644725;0,358274212;similar level;
Havcr1;19,7236;14,3878;16,2238;10,3429;18,0687;14,0755;16,7784;14,16236667;482,2165302;509,9908985;454,4421618;0,891078965;-0,16637481;0,697323298;0,982065149;similar level;
Havcr2;7,45136;6,1135;5,62832;4,08632;4,41475;6,33227;6,397726667;4,944446667;274,0598757;297,7283907;250,3913607;0,841005992;-0,249812015;0,480172543;0,937990436;similar level;
Hax1;107,563;136,926;93,3674;68,0428;93,3044;98,8001;112,6188;86,71576667;3193,202958;3517,945683;2868,460233;0,815379341;-0,294456691;0,364990004;0,880597724;similar level;
Hba-a1;27,547;29,6514;31,4266;1,54933;31,0354;0,967792;29,54166667;11,184174;657,2343602;676,1430658;638,3256547;0,944068921;-0,083035908;0,69966802;0,982437951;similar level;
Hba-a2;27,2278;0,466641;3,46427;31,9048;7,12052;63,1799;10,386237;34,06840667;655,8444594;675,6078938;636,0810251;0,941494365;-0,086975635;0,686876;0,978587319;similar level;
Hba-x;1,21974;0,183785;0,472862;1,18588;0;0,806013;0,625462333;0,663964333;4,634333358;4,210252698;5,058414018;1,201451405;0,264778297;1;1;similar level;
Hbegf;29,8787;25,2213;21,3927;31,2154;27,335;16,0018;25,49756667;24,85073333;958,5475805;948,1019304;968,9932306;1,022034867;0,031444415;0,91203615;1;similar level;
Hbp1;106,601;132,437;155,254;81,3174;83,2949;99,287;131,4306667;87,96643333;5241,627493;6158,631107;4324,623879;0,702205377;-0,510035051;0,019813553;0,291172076;similar level;
Hbq1a;0,90569;1,45563;0,117038;3,18676;1,64466;1,19698;0,826119333;2,009466667;18,26782416;8,843143587;27,69250474;3,131522684;1,646864329;0,091417323;0,57897184;similar level;
Hbq1b;1,11103;0,535696;2,06745;0;0,432331;1,37046;1,238058667;0,600930333;15,41870848;17,76268844;13,07472852;0,736078244;-0,442068963;0,636569794;0,973205007;similar level;
Hbs1l;24,0959;25,7904;18,7145;23,3395;25,2464;25,1292;22,86693333;24,5717;1945,774826;1938,360142;1953,189509;1,007650471;0,01099529;0,925314738;1;similar level;
Hbxip;74,9906;68,3861;43,5044;81,3456;75,8979;106,485;62,2937;87,9095;987,7297553;808,1556883;1167,303822;1,444404635;0,530474955;0,033654698;0,376981974;similar level;
Hc;0,739482;0,389977;0,215009;0,52638;0,350698;0,173066;0,448156;0,350048;47,31089894;48,54610787;46,07569;0,949111927;-0,075349863;0,900011167;1;similar level;
Hccs;33,3978;35,6321;24,817;32,2893;38,7607;38,2221;31,2823;36,42403333;1326,54669;1201,586813;1451,506567;1,207991425;0,272610214;0,214897867;0,775907905;similar level;
Hcfc1;4,00192;3,49064;4,90745;4,79661;4,80626;3,11317;4,133336667;4,23868;591,7930958;570,9263929;612,6597987;1,073097699;0,101781431;0,845881816;1;similar level;
Hcfc1r1;29,8165;21,636;19,6426;19,8742;28,475;30,1724;23,69836667;26,17386667;539,9826636;540,4588616;539,5064657;0,998237801;-0,002544558;0,915765186;1;similar level;
Hcfc2;9,68733;7,69556;8,90999;5,05813;7,60401;6,28531;8,764293333;6,315816667;325,2000808;367,0465173;283,3536443;0,771982926;-0,373359156;0,243820922;0,800223667;similar level;
Hck;1,8925;0,23199;0,174093;0,570259;0,898686;0,452188;0,766194333;0,640377667;24,84101747;27,26870514;22,4133298;0,821943312;-0,282889199;0,736821523;0,988406965;similar level;
Hcls1;0,100151;0,201205;0;0,148376;0,233829;0;0,100452;0,127401667;4,255042534;3,466363823;5,043721245;1,455046701;0,541065458;0,779829619;0,995417097;similar level;
Hcn2;0,121521;0;0,0471106;0,0225044;0,0315246;0,0356898;0,056210533;0,029906267;2,980349235;3,803337491;2,157360978;0,567228384;-0,817998369;0,76308474;0,993422138;similar level;
Hcn3;1,20841;1,05068;1,39773;1,78293;0,97128;1,16942;1,21894;1,307876667;82,67342609;79,25198584;86,09486634;1,086343332;0,119480129;0,941250165;1;similar level;
Hcrt;14,933;18,1918;21,4321;9,17887;8,6544;10,3577;18,18563333;9,39699;116,9813064;151,0302057;82,93240703;0,549111395;-0,864829244;0,037298811;0,392785784;similar level;
Hcrtr1;0,309436;0,186487;0,0479607;0,378214;0,024055;0,0545048;0,181294567;0,152257933;6,382973332;6,327614137;6,438332527;1,017497652;0,025025465;0,986435346;1;similar level;
Hcrtr2;0,859573;0,331563;0,106635;0,0382042;0,0401379;0;0,432590333;0,026114033;18,52149071;30,42607226;6,616909155;0,21747497;-2,201078729;0,074112876;0,529716751;similar level;
Hcst;1,51825;0,610038;0;0,281165;0,393862;1,3377;0,709429333;0,670909;3,638031887;3,20519977;4,070864003;1,27008121;0,344920747;0,9076825;1;similar level;
Hdac1;71,6263;96,4185;88,7238;38,3463;39,2604;43,2096;85,58953333;40,2721;2627,179196;3438,774893;1815,5835;0,527973932;-0,921461396;6,43E-05;0,007256945;similar level;
Hdac10;1,20091;0,934889;0,838733;0,667179;0,623066;0,617213;0,991510667;0,635819333;54,56159681;69,01495839;40,10823524;0,581152784;-0,783010598;0,164062723;0,715857581;similar level;
Hdac11;0,740577;0,0956461;0,451162;0,67594;0,761614;0,163127;0,429128367;0,533560333;21,55650836;19,99782406;23,11519265;1,15588539;0,208998356;0,909264287;1;similar level;
Hdac2;67,2863;70,0362;107,158;59,5124;104,496;108,965;81,4935;90,99113333;2723,734324;2532,484321;2914,984326;1,151037462;0,202934789;0,5668909;0,956637969;similar level;
Hdac3;1,9166;0,607968;1,72067;2,39113;2,14581;0,888775;1,415079333;1,808571667;55,70191747;47,12543033;64,2784046;1,36398552;0,447828329;0,545217466;0,952857823;similar level;
Hdac4;1,5734;0,801652;0,641412;1,0814;0,83317;0,800334;1,005488;0,904968;72,08576595;76,78661253;67,38491937;0,877560777;-0,188429049;0,695121701;0,98081321;similar level;
Hdac5;0,252957;0,264261;0,457638;0,131166;0,367481;0,520042;0,324952;0,339563;26,28049831;23,89849018;28,66250645;1,199343818;0,262245298;0,734567426;0,987702856;similar level;
Hdac6;3,68191;4,52078;5,77534;3,8309;3,04757;2,06041;4,659343333;2,979626667;286,7906028;337,1153175;236,4658882;0,701439169;-0,511610101;0,100744887;0,601229732;similar level;
Hdac7;0,118224;0,0814323;0,0785691;0,0173348;0,223451;0,193417;0,0927418;0,144734267;10,20392454;7,315172673;13,09267641;1,789797315;0,839796219;0,488305555;0,940751443;similar level;
Hdac8;4,10294;4,6096;5,83738;2,34586;3,62715;3,65011;4,849973333;3,207706667;129,9122347;147,6571459;112,1673234;0,759647105;-0,396598727;0,330135083;0,862848116;similar level;
Hdac9;2,15153;2,05748;2,10192;3,92066;2,6791;2,66657;2,103643333;3,088776667;198,5893967;164,0637806;233,1150128;1,420880415;0,506785139;0,209705952;0,769287109;similar level;
Hdc;5,09828;4,70148;4,57938;0,897715;2,55844;1,81643;4,793046667;1,757528333;132,7396907;190,6352137;74,84416761;0,392604106;-1,348852835;0,013617709;0,237412433;similar level;
Hddc2;25,865;18,1398;17,0463;11,2346;19,7635;10,3587;20,35036667;13,7856;219,1951259;260,3054778;178,0847741;0,684137635;-0,547641498;0,260617461;0,814788911;similar level;
Hddc3;0,460889;0,666671;0,428821;0,614534;1,29128;4,71052;0,518793667;2,205444667;17,90388797;7,038839493;28,76893644;4,087170402;2,031102393;0,059844293;0,488659597;similar level;
Hdgf;74,1542;82,8403;97,5974;76,8563;66,9713;69,8064;84,86396667;71,21133333;2793,442129;2978,324043;2608,560215;0,875848355;-0,191246992;0,326274466;0,861949874;similar level;
Hdgfl1;0,405971;0,2039;0,157385;0;0,0263291;0;0,255752;0,008776367;4,008040444;7,739582271;0,276498616;0,035725264;-4,806911536;0,096821135;0,593234873;similar level;
