"Gene_id","Intersection_category","Intersection_count"
"KIF2C","CAST/EiJxC57BL/6J (N=1)",1
"KIF3C","CAST/EiJxC57BL/6J (N=1)",1
"KLHDC4","CAST/EiJxC57BL/6J (N=1)",1
"KYAT3","CAST/EiJxC57BL/6J (N=1)",1
"L3MBTL2","CAST/EiJxC57BL/6J (N=1)",1
"LAP3","CAST/EiJxC57BL/6J (N=1)",1
"LARP1","CAST/EiJxC57BL/6J (N=1)",1
"LARP1B","CAST/EiJxC57BL/6J (N=1)",1
"LBHD1","CAST/EiJxC57BL/6J (N=1)",1
"LBX2","CAST/EiJxC57BL/6J (N=1)",1
"LDHC","CAST/EiJxC57BL/6J (N=1)",1
"LIMK2","CAST/EiJxC57BL/6J (N=1)",1
"LLPH-PS2","CAST/EiJxC57BL/6J (N=1)",1
"LTN1","CAST/EiJxC57BL/6J (N=1)",1
"LY6A","CAST/EiJxC57BL/6J (N=1)",1
"MARK3","CAST/EiJxC57BL/6J (N=1)",1
"MARS","CAST/EiJxC57BL/6J (N=1)",1
"MAT2A","CAST/EiJxC57BL/6J (N=1)",1
"MED12","CAST/EiJxC57BL/6J (N=1)",1
"METTL2","CAST/EiJxC57BL/6J (N=1)",1
"MFAP5","CAST/EiJxC57BL/6J (N=1)",1
"MORC2A","CAST/EiJxC57BL/6J (N=1)",1
"MPC1","CAST/EiJxC57BL/6J (N=1)",1
"MRPL19","CAST/EiJxC57BL/6J (N=1)",1
"MRPL33","CAST/EiJxC57BL/6J (N=1)",1
"MRPS12","CAST/EiJxC57BL/6J (N=1)",1
"MTREX","CAST/EiJxC57BL/6J (N=1)",1
"MYO1B","CAST/EiJxC57BL/6J (N=1)",1
"NAA10","CAST/EiJxC57BL/6J (N=1)",1
"NAA15","CAST/EiJxC57BL/6J (N=1)",1
"NAMPT","CAST/EiJxC57BL/6J (N=1)",1
"NANOG","CAST/EiJxC57BL/6J (N=1)",1
"NDUFA6","CAST/EiJxC57BL/6J (N=1)",1
"NECAP1","CAST/EiJxC57BL/6J (N=1)",1
"NEK2","CAST/EiJxC57BL/6J (N=1)",1
"NIPAL1","CAST/EiJxC57BL/6J (N=1)",1
"NLE1","CAST/EiJxC57BL/6J (N=1)",1
"NMNAT1","CAST/EiJxC57BL/6J (N=1)",1
"NMRK1","CAST/EiJxC57BL/6J (N=1)",1
"NOC2L","CAST/EiJxC57BL/6J (N=1)",1
"NOC3L","CAST/EiJxC57BL/6J (N=1)",1
"NOM1","CAST/EiJxC57BL/6J (N=1)",1
"NOP14","CAST/EiJxC57BL/6J (N=1)",1
"NPAT","CAST/EiJxC57BL/6J (N=1)",1
"NR2C2","CAST/EiJxC57BL/6J (N=1)",1
"NSA2","CAST/EiJxC57BL/6J (N=1)",1
"NSUN5","CAST/EiJxC57BL/6J (N=1)",1
"NUP155","CAST/EiJxC57BL/6J (N=1)",1
"NUP43","CAST/EiJxC57BL/6J (N=1)",1
"NXT1","CAST/EiJxC57BL/6J (N=1)",1
"OBOX3-PS2","CAST/EiJxC57BL/6J (N=1)",1
"P3H3","CAST/EiJxC57BL/6J (N=1)",1
"PAICS","CAST/EiJxC57BL/6J (N=1)",1
"PARP9","CAST/EiJxC57BL/6J (N=1)",1
"PAXBP1","CAST/EiJxC57BL/6J (N=1)",1
"PBK","CAST/EiJxC57BL/6J (N=1)",1
"PCSK7","CAST/EiJxC57BL/6J (N=1)",1
"PDCL","CAST/EiJxC57BL/6J (N=1)",1
"PFKFB3","CAST/EiJxC57BL/6J (N=1)",1
"PGD","CAST/EiJxC57BL/6J (N=1)",1
"PGP","CAST/EiJxC57BL/6J (N=1)",1
"PI4KB","CAST/EiJxC57BL/6J (N=1)",1
"PIGM","CAST/EiJxC57BL/6J (N=1)",1
"PIH1D1","CAST/EiJxC57BL/6J (N=1)",1
"PIKFYVE","CAST/EiJxC57BL/6J (N=1)",1
"PIM1","CAST/EiJxC57BL/6J (N=1)",1
"PIM3","CAST/EiJxC57BL/6J (N=1)",1
"PLEKHF2","CAST/EiJxC57BL/6J (N=1)",1
"PLEKHG5","CAST/EiJxC57BL/6J (N=1)",1
"PLK3","CAST/EiJxC57BL/6J (N=1)",1
"PLPP3","CAST/EiJxC57BL/6J (N=1)",1
"PNP2","CAST/EiJxC57BL/6J (N=1)",1
"POLDIP2","CAST/EiJxC57BL/6J (N=1)",1
"POLR2B","CAST/EiJxC57BL/6J (N=1)",1
"POLR2M","CAST/EiJxC57BL/6J (N=1)",1
"POLR3E","CAST/EiJxC57BL/6J (N=1)",1
"POLRMT","CAST/EiJxC57BL/6J (N=1)",1
"POT1A","CAST/EiJxC57BL/6J (N=1)",1
"PPID","CAST/EiJxC57BL/6J (N=1)",1
"PPIL2","CAST/EiJxC57BL/6J (N=1)",1
"PPIP5K1","CAST/EiJxC57BL/6J (N=1)",1
"PPP1R15B","CAST/EiJxC57BL/6J (N=1)",1
"PRCC","CAST/EiJxC57BL/6J (N=1)",1
"PREX2","CAST/EiJxC57BL/6J (N=1)",1
"PRPF38A","CAST/EiJxC57BL/6J (N=1)",1
"PRPF39","CAST/EiJxC57BL/6J (N=1)",1
"PRPF4","CAST/EiJxC57BL/6J (N=1)",1
"PRPF4B","CAST/EiJxC57BL/6J (N=1)",1
"PTGES","CAST/EiJxC57BL/6J (N=1)",1
"PUM3","CAST/EiJxC57BL/6J (N=1)",1
"PYM1","CAST/EiJxC57BL/6J (N=1)",1
"RAB11B","CAST/EiJxC57BL/6J (N=1)",1
"RABEPK","CAST/EiJxC57BL/6J (N=1)",1
"RANGAP1","CAST/EiJxC57BL/6J (N=1)",1
"RBM3","CAST/EiJxC57BL/6J (N=1)",1
"RDH12","CAST/EiJxC57BL/6J (N=1)",1
"RELB","CAST/EiJxC57BL/6J (N=1)",1
"RETREG2","CAST/EiJxC57BL/6J (N=1)",1
"RIOX2","CAST/EiJxC57BL/6J (N=1)",1
"RPL10-PS3","CAST/EiJxC57BL/6J (N=1)",1
"RPL11","CAST/EiJxC57BL/6J (N=1)",1
"RPL14-PS1","CAST/EiJxC57BL/6J (N=1)",1
"RPL15-PS2","CAST/EiJxC57BL/6J (N=1)",1
"RPL34-PS1","CAST/EiJxC57BL/6J (N=1)",1
"RPL35A-PS2","CAST/EiJxC57BL/6J (N=1)",1
"RPL35A-PS3","CAST/EiJxC57BL/6J (N=1)",1
"RPL35A-PS4","CAST/EiJxC57BL/6J (N=1)",1
"RPL35A-PS6","CAST/EiJxC57BL/6J (N=1)",1
"RPL36-PS12","CAST/EiJxC57BL/6J (N=1)",1
"RPL36-PS3","CAST/EiJxC57BL/6J (N=1)",1
"RPL36A-PS2","CAST/EiJxC57BL/6J (N=1)",1
"RPL36A-PS3","CAST/EiJxC57BL/6J (N=1)",1
"RPL37RT","CAST/EiJxC57BL/6J (N=1)",1
"RPL7A-PS11","CAST/EiJxC57BL/6J (N=1)",1
"RPS11-PS5","CAST/EiJxC57BL/6J (N=1)",1
"RPS12L1","CAST/EiJxC57BL/6J (N=1)",1
"RPS13-PS1","CAST/EiJxC57BL/6J (N=1)",1
"RPS15-PS2","CAST/EiJxC57BL/6J (N=1)",1
"RPS15A-PS5","CAST/EiJxC57BL/6J (N=1)",1
"RPS2-PS13","CAST/EiJxC57BL/6J (N=1)",1
"RPS26-PS1","CAST/EiJxC57BL/6J (N=1)",1
"RPS4X-PS","CAST/EiJxC57BL/6J (N=1)",1
"RRN3","CAST/EiJxC57BL/6J (N=1)",1
"RRP12","CAST/EiJxC57BL/6J (N=1)",1
"RTN4","CAST/EiJxC57BL/6J (N=1)",1
"RUSC1","CAST/EiJxC57BL/6J (N=1)",1
"SAMD15","CAST/EiJxC57BL/6J (N=1)",1
"SBK1","CAST/EiJxC57BL/6J (N=1)",1
"SCO1","CAST/EiJxC57BL/6J (N=1)",1
"SEM1","CAST/EiJxC57BL/6J (N=1)",1
"SENP7","CAST/EiJxC57BL/6J (N=1)",1
"SFXN2","CAST/EiJxC57BL/6J (N=1)",1
"SGIP1","CAST/EiJxC57BL/6J (N=1)",1
"SIMC1","CAST/EiJxC57BL/6J (N=1)",1
"SIRT5","CAST/EiJxC57BL/6J (N=1)",1
"SKP2","CAST/EiJxC57BL/6J (N=1)",1
"SLC10A3","CAST/EiJxC57BL/6J (N=1)",1
"SLC25A28","CAST/EiJxC57BL/6J (N=1)",1
"SLC52A2","CAST/EiJxC57BL/6J (N=1)",1
"SLCO1A6","CAST/EiJxC57BL/6J (N=1)",1
"SMARCE1","CAST/EiJxC57BL/6J (N=1)",1
"SMPD4","CAST/EiJxC57BL/6J (N=1)",1
"SMYD5","CAST/EiJxC57BL/6J (N=1)",1
"SNAI1","CAST/EiJxC57BL/6J (N=1)",1
"SNAPC4","CAST/EiJxC57BL/6J (N=1)",1
"SNTB2","CAST/EiJxC57BL/6J (N=1)",1
"SOD2","CAST/EiJxC57BL/6J (N=1)",1
"SORD","CAST/EiJxC57BL/6J (N=1)",1
"SP110","CAST/EiJxC57BL/6J (N=1)",1
"SPATA5","CAST/EiJxC57BL/6J (N=1)",1
"SPATS1","CAST/EiJxC57BL/6J (N=1)",1
"SPNS1","CAST/EiJxC57BL/6J (N=1)",1
"SPOUT1","CAST/EiJxC57BL/6J (N=1)",1
"SRPK2","CAST/EiJxC57BL/6J (N=1)",1
"STAM2","CAST/EiJxC57BL/6J (N=1)",1
"STRIP1","CAST/EiJxC57BL/6J (N=1)",1
"SUN1","CAST/EiJxC57BL/6J (N=1)",1
"SUPT5","CAST/EiJxC57BL/6J (N=1)",1
"SUV39H1","CAST/EiJxC57BL/6J (N=1)",1
"TAF1B","CAST/EiJxC57BL/6J (N=1)",1
"TAF4B","CAST/EiJxC57BL/6J (N=1)",1
"TAF7","CAST/EiJxC57BL/6J (N=1)",1
"TAGAP1","CAST/EiJxC57BL/6J (N=1)",1
"TAPBPL","CAST/EiJxC57BL/6J (N=1)",1
"TATDN2","CAST/EiJxC57BL/6J (N=1)",1
"TBCE","CAST/EiJxC57BL/6J (N=1)",1
"TBL3","CAST/EiJxC57BL/6J (N=1)",1
"TBX3","CAST/EiJxC57BL/6J (N=1)",1
"TCP11L1","CAST/EiJxC57BL/6J (N=1)",1
"TCSTV1","CAST/EiJxC57BL/6J (N=1)",1
"TEDC2","CAST/EiJxC57BL/6J (N=1)",1
"TFAP2C","CAST/EiJxC57BL/6J (N=1)",1
"TIMM29","CAST/EiJxC57BL/6J (N=1)",1
"TMEM159","CAST/EiJxC57BL/6J (N=1)",1
"TMEM170","CAST/EiJxC57BL/6J (N=1)",1
"TMEM184C","CAST/EiJxC57BL/6J (N=1)",1
"TMEM203","CAST/EiJxC57BL/6J (N=1)",1
"TMEM223","CAST/EiJxC57BL/6J (N=1)",1
"TMEM231","CAST/EiJxC57BL/6J (N=1)",1
"TMEM68","CAST/EiJxC57BL/6J (N=1)",1
"TMEM69","CAST/EiJxC57BL/6J (N=1)",1
"TMPO","CAST/EiJxC57BL/6J (N=1)",1
"TNKS2","CAST/EiJxC57BL/6J (N=1)",1
"TOE1","CAST/EiJxC57BL/6J (N=1)",1
"TOPORS","CAST/EiJxC57BL/6J (N=1)",1
"TRAK2","CAST/EiJxC57BL/6J (N=1)",1
"TRPM7","CAST/EiJxC57BL/6J (N=1)",1
"TRUB2","CAST/EiJxC57BL/6J (N=1)",1
"TSSC4","CAST/EiJxC57BL/6J (N=1)",1
"TSTD1","CAST/EiJxC57BL/6J (N=1)",1
"TUBA1A","CAST/EiJxC57BL/6J (N=1)",1
"TUBA3B","CAST/EiJxC57BL/6J (N=1)",1
"TUFT1","CAST/EiJxC57BL/6J (N=1)",1
"TULP4","CAST/EiJxC57BL/6J (N=1)",1
"TWNK","CAST/EiJxC57BL/6J (N=1)",1
"TXLNA","CAST/EiJxC57BL/6J (N=1)",1
"TYMS","CAST/EiJxC57BL/6J (N=1)",1
"U2AF1","CAST/EiJxC57BL/6J (N=1)",1
"UBE2O","CAST/EiJxC57BL/6J (N=1)",1
"UBR3","CAST/EiJxC57BL/6J (N=1)",1
"UCK2","CAST/EiJxC57BL/6J (N=1)",1
"UIMC1","CAST/EiJxC57BL/6J (N=1)",1
"UMPS","CAST/EiJxC57BL/6J (N=1)",1
"UQCRB","CAST/EiJxC57BL/6J (N=1)",1
"UQCRFS1","CAST/EiJxC57BL/6J (N=1)",1
"USF1","CAST/EiJxC57BL/6J (N=1)",1
"USP22","CAST/EiJxC57BL/6J (N=1)",1
"USP29","CAST/EiJxC57BL/6J (N=1)",1
"UTP14B","CAST/EiJxC57BL/6J (N=1)",1
"UTP6","CAST/EiJxC57BL/6J (N=1)",1
"VCP","CAST/EiJxC57BL/6J (N=1)",1
"VHL","CAST/EiJxC57BL/6J (N=1)",1
"VWCE","CAST/EiJxC57BL/6J (N=1)",1
"WDR3","CAST/EiJxC57BL/6J (N=1)",1
"WDR31","CAST/EiJxC57BL/6J (N=1)",1
"WDR34","CAST/EiJxC57BL/6J (N=1)",1
"WDR36","CAST/EiJxC57BL/6J (N=1)",1
"WDR43","CAST/EiJxC57BL/6J (N=1)",1
"WDR75","CAST/EiJxC57BL/6J (N=1)",1
"WIPF2","CAST/EiJxC57BL/6J (N=1)",1
"XAF1","CAST/EiJxC57BL/6J (N=1)",1
"XPA","CAST/EiJxC57BL/6J (N=1)",1
"YY2","CAST/EiJxC57BL/6J (N=1)",1
"ZBTB17","CAST/EiJxC57BL/6J (N=1)",1
"ZBTB21","CAST/EiJxC57BL/6J (N=1)",1
"ZBTB9","CAST/EiJxC57BL/6J (N=1)",1
"ZCCHC9","CAST/EiJxC57BL/6J (N=1)",1
"ZDHHC7","CAST/EiJxC57BL/6J (N=1)",1
"ZFP1","CAST/EiJxC57BL/6J (N=1)",1
"ZFP217","CAST/EiJxC57BL/6J (N=1)",1
"ZFP335","CAST/EiJxC57BL/6J (N=1)",1
"ZFP560","CAST/EiJxC57BL/6J (N=1)",1
"ZFP623","CAST/EiJxC57BL/6J (N=1)",1
"ZFP64","CAST/EiJxC57BL/6J (N=1)",1
"ZFP707","CAST/EiJxC57BL/6J (N=1)",1
"ZFP791","CAST/EiJxC57BL/6J (N=1)",1
"ZFP936","CAST/EiJxC57BL/6J (N=1)",1
"ZFP958","CAST/EiJxC57BL/6J (N=1)",1
"ZFP961","CAST/EiJxC57BL/6J (N=1)",1
"ZFP980","CAST/EiJxC57BL/6J (N=1)",1
"ZMPSTE24","CAST/EiJxC57BL/6J (N=1)",1
"ZNHIT2","CAST/EiJxC57BL/6J (N=1)",1
"ZSCAN29","CAST/EiJxC57BL/6J (N=1)",1
