"gene","int","cnt"
"HPS5","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"HSPA13","B6D2F1 clean (N=1)",1
"HSPBAP1","B6D2F1 clean (N=1)",1
"HTRA1","B6D2F1 clean (N=1)",1
"ICOSL","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"ID2","B6D2F1 clean (N=1)",1
"ID3","B6D2F1 clean (N=1)",1
"IDI1","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"IFITM3","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"IFNGR1","B6D2F1 clean (N=1)",1
"IGFBP4","B6D2F1 clean (N=1)",1
"IGHG1","B6D2F1 clean (N=1)",1
"IGLC3","B6D2F1 clean (N=1)",1
"IL6ST","B6D2F1 clean (N=1)",1
"ILF3","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"IMMT","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"INO80","B6D2F1 clean (N=1)",1
"INO80E","B6D2F1 clean (N=1)",1
"INTS12","B6D2F1 clean (N=1)",1
"INTS2","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"IP6K1","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"IQCA","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"IQCF5","B6D2F1 clean (N=1)",1
"IQGAP2","B6D2F1 clean (N=1)",1
"IRAK1","B6D2F1 clean (N=1)",1
"IRF9","B6D2F1 clean (N=1)",1
"ITGAV","B6D2F1 clean (N=1)",1
"JAGN1","B6D2F1 clean (N=1)",1
"JAM2","B6D2F1 clean (N=1)",1
"KANSL1","B6D2F1 clean (N=1)",1
"KATNAL2","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"KCTD3","B6D2F1 clean (N=1)",1
"KCTD6","B6D2F1 clean (N=1)",1
"KDM2A","B6D2F1 clean (N=1)",1
"KHDC3","B6D2F1 clean (N=1)",1
"KIF13B","B6D2F1 clean (N=1)",1
"KIF14","B6D2F1 clean (N=1)",1
"KIF17","B6D2F1 clean (N=1)",1
"KIF20B","B6D2F1 clean (N=1)",1
"KIT","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"KLF11","B6D2F1 clean (N=1)",1
"KLF17","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"KLF7","B6D2F1 clean (N=1)",1
"KLHL41","B6D2F1 clean (N=1)",1
"KNTC1","B6D2F1 clean (N=1)",1
"LACTB2","B6D2F1 clean (N=1)",1
"LAMTOR3","B6D2F1 clean (N=1)",1
"LAMTOR5","B6D2F1 clean (N=1)",1
"LARS","B6D2F1 clean (N=1)",1
"LEF1","B6D2F1 clean (N=1)",1
"LGALS8","B6D2F1 clean (N=1)",1
"LGALSL","B6D2F1 clean (N=1)",1
"LIG4","B6D2F1 clean (N=1)",1
"LIMA1","B6D2F1 clean (N=1)",1
"LIMS1","B6D2F1 clean (N=1)",1
"LINGO2","B6D2F1 clean (N=1)",1
"LMAN1","B6D2F1 clean (N=1)",1
"LMBR1","B6D2F1 clean (N=1)",1
"LMBRD2","B6D2F1 clean (N=1)",1
"LNPEP","B6D2F1 clean (N=1)",1
"LPL","B6D2F1 clean (N=1)",1
"LRP1B","B6D2F1 clean (N=1)",1
"LRPPRC","B6D2F1 clean (N=1)",1
"LRRC49","B6D2F1 clean (N=1)",1
"LSM3","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"LSM5","B6D2F1 clean (N=1)",1
"LTO1","B6D2F1 clean (N=1)",1
"LYPD3","B6D2F1 clean (N=1)",1
"LYRM4","B6D2F1 clean (N=1)",1
"LZTFL1","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"MADD","B6D2F1 clean (N=1)",1
"MAGEA10","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"MAN1A2","B6D2F1 clean (N=1)",1
"MANSC1","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"MAP1B","B6D2F1 clean (N=1)",1
"MAP3K4","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"MAP3K5","B6D2F1 clean (N=1)",1
"MAP3K6","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"MAPKAP1","B6D2F1 clean (N=1)",1
"MAPRE2","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"MASTL","B6D2F1 clean (N=1)",1
"MCM4","B6D2F1 clean (N=1)",1
"MCM9","B6D2F1 clean (N=1)",1
"MCTP2","B6D2F1 clean (N=1)",1
"MDH1","B6D2F1 clean (N=1)",1
"MDN1","B6D2F1 clean (N=1)",1
"MDP1","B6D2F1 clean (N=1)",1
"MED10","B6D2F1 clean (N=1)",1
"MED30","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"MED6","B6D2F1 clean (N=1)",1
"MEI4","B6D2F1 clean (N=1)",1
"MEST","B6D2F1 clean (N=1)",1
"METTL3","B6D2F1 clean (N=1)",1
"MFAP3","B6D2F1 clean (N=1)",1
"MFSD1","B6D2F1 clean (N=1)",1
"MFSD2A","B6D2F1 clean (N=1)",1
"MGAT4C","B6D2F1 clean (N=1)",1
"MIER1","B6D2F1 clean (N=1)",1
"MIER2","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"MIGA1","B6D2F1 clean (N=1)",1
"MIOX","B6D2F1 clean (N=1)",1
"MKKS","B6D2F1 clean (N=1)",1
"MKNK1","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"MKRN2OS","B6D2F1 clean (N=1)",1
"MLLT3","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"MMP2","B6D2F1 clean (N=1)",1
"MOCS2","B6D2F1 clean (N=1)",1
"MPHOSPH6","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"MPP3","B6D2F1 clean (N=1)",1
"MPZL1","B6D2F1 clean (N=1)",1
"MRPL1","B6D2F1 clean (N=1)",1
"MRPL24","B6D2F1 clean (N=1)",1
"MRPL44","B6D2F1 clean (N=1)",1
"MRPS17","B6D2F1 clean (N=1)",1
"MRPS2","B6D2F1 clean (N=1)",1
"MRPS21","B6D2F1 clean (N=1)",1
"MRPS36","B6D2F1 clean (N=1)",1
"MSANTD4","B6D2F1 clean (N=1)",1
"MSH2","B6D2F1 clean (N=1)",1
"MSMO1","B6D2F1 clean (N=1)",1
"MSRB3","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"MTF1","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"MTFR1","B6D2F1 clean (N=1)",1
"MTFR1L","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"MTFR2","B6D2F1 clean (N=1)",1
"MTHFS","B6D2F1 clean (N=1)",1
"MTMR7","B6D2F1 clean (N=1)",1
"MVB12B","B6D2F1 clean (N=1)",1
"MYLPF","B6D2F1 clean (N=1)",1
"NANOS2","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"NAV2","B6D2F1 clean (N=1)",1
"NAV3","B6D2F1 clean (N=1)",1
"NCAPD3","B6D2F1 clean (N=1)",1
"NCL","B6D2F1 clean (N=1)",1
"NCSTN","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"NDE1","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"NDRG3","B6D2F1 clean (N=1)",1
"NDUFAF4","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"NDUFC2","B6D2F1 clean (N=1)",1
"NDUFV3","B6D2F1 clean (N=1)",1
"NEPRO","B6D2F1 clean (N=1)",1
"NETO2","B6D2F1 clean (N=1)",1
"NFAT5","B6D2F1 clean (N=1)",1
"NGLY1","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"NHEJ1","B6D2F1 clean (N=1)",1
"NISCH","B6D2F1 clean (N=1)",1
"NLRP4C","B6D2F1 clean (N=1)",1
"NLRP4E","B6D2F1 clean (N=1)",1
"NOC4L","B6D2F1 clean (N=1)",1
"NOP2","B6D2F1 clean (N=1)",1
"NOXO1","B6D2F1 clean (N=1)",1
"NPM1","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"NRG4","B6D2F1 clean (N=1)",1
"NT5C2","B6D2F1 clean (N=1)",1
"NT5DC1","B6D2F1 clean (N=1)",1
"NT5DC2","B6D2F1 clean (N=1)",1
"NTAN1","B6D2F1 clean (N=1)",1
"NUDT22","B6D2F1 clean (N=1)",1
"NUDT5","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"NUP153","B6D2F1 clean (N=1)",1
"NUP98","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"NUPR1","B6D2F1 clean (N=1)",1
"NUTF2","B6D2F1 clean (N=1)",1
"NXT2","B6D2F1 clean (N=1)",1
"OAS1F","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"OBOX3","B6D2F1 clean (N=1)",1
"ODF2L","B6D2F1 clean (N=1)",1
"OLFR1300-PS1","B6D2F1 clean (N=1)",1
"OLFR1372-PS1","B6D2F1 clean (N=1)",1
"OLFR1388","B6D2F1 clean (N=1)",1
"OLFR63","B6D2F1 clean (N=1)",1
"OLFR889","B6D2F1 clean (N=1)",1
"OLFR975","B6D2F1 clean (N=1)",1
"OOSP3","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"ORC5","B6D2F1 clean (N=1)",1
"OSGEPL1","B6D2F1 clean (N=1)",1
"OTUB2","B6D2F1 clean (N=1)",1
"PARL","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"PARP6","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"PARPBP","B6D2F1 clean (N=1)",1
"PBLD1","B6D2F1 clean (N=1)",1
"PBX4","B6D2F1 clean (N=1)",1
"PCCA","B6D2F1 clean (N=1)",1
"PCK2","B6D2F1 clean (N=1)",1
"PCM1","B6D2F1 clean (N=1)",1
"PCNX4","B6D2F1 clean (N=1)",1
"PCYT1B","B6D2F1 clean (N=1)",1
"PDCD6","B6D2F1 clean (N=1)",1
"PDE4DIP","B6D2F1 clean (N=1)",1
"PDE6G","B6D2F1 clean (N=1)",1
"PDIA5","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"PDIA6","B6D2F1 clean (N=1)",1
"PDLIM1","B6D2F1 clean (N=1)",1
"PDZD2","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"PER3","B6D2F1 clean (N=1)",1
"PES1","B6D2F1 clean (N=1)",1
"PEX11A","B6D2F1 clean (N=1)",1
"PEX11B","B6D2F1 clean (N=1)",1
"PEX13","B6D2F1 clean (N=1)",1
"PFDN2","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"PGM2L1","B6D2F1 clean (N=1)",1
"PGM3","B6D2F1 clean (N=1)",1
"PHF20","B6D2F1 clean (N=1)",1
"PHF5A","B6D2F1 clean (N=1)",1
"PI4KA","B6D2F1 clean (N=1)",1
"PIAS4","B6D2F1 clean (N=1)",1
"PIGC","B6D2F1 clean (N=1)",1
"PIGF","B6D2F1 clean (N=1)",1
"PIGH","B6D2F1 clean (N=1)",1
"PIK3CA","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"PKD2L2","B6D2F1 clean (N=1)",1
"PLEKHG1","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"PLEKHM3","B6D2F1 clean (N=1)",1
"PLPP5","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"PLS1","B6D2F1 clean (N=1)",1
"PLS3","B6D2F1 clean (N=1)",1
"PNISR","B6D2F1 clean (N=1)",1
"PNRC2","B6D2F1 clean (N=1)",1
"POP4","B6D2F1 clean (N=1)",1
"PPAN","B6D2F1 clean (N=1)",1
"PPP1R16B","B6D2F1 clean (N=1)",1
"PPP2R1A","B6D2F1 clean (N=1)",1
"PPP4R3B","B6D2F1 clean (N=1)",1
"PPP6R3","B6D2F1 clean (N=1)",1
"PPT1","B6D2F1 clean (N=1)",1
"PRELID2","B6D2F1 clean (N=1)",1
"PRELP","B6D2F1 clean (N=1)",1
"PRKAA1","B6D2F1 clean (N=1)",1
"PRKG1","B6D2F1 clean (N=1)",1
"PRMT1","B6D2F1 clean (N=1)",1
"PRMT7","B6D2F1 clean (N=1)",1
"PRR23A3","B6D2F1 clean (N=1)",1
"PRRC1","B6D2F1 clean (N=1)",1
"PSG17","B6D2F1 clean (N=1)",1
"PSMA1","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"PSMB6","B6D2F1 clean (N=1)",1
"PSMC3","B6D2F1 clean (N=1)",1
"PSMC5","B6D2F1 clean (N=1)",1
"PSMD1","B6D2F1 clean (N=1)",1
"PSMD13","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"PSMD4","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"PSMD9","B6D2F1 clean (N=1)",1
"PSRC1","B6D2F1 clean (N=1)",1
"PSTK","B6D2F1 clean (N=1)",1
"PTER","B6D2F1 clean (N=1)",1
"PTPN13","B6D2F1 clean (N=1)",1
"PTPN18","B6D2F1 clean (N=1)",1
"PTPN22","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"PTPN4","B6D2F1 clean (N=1)",1
"PTPN9","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"RAB11A","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"RAB21","B6D2F1 clean (N=1)",1
"RAB29","B6D2F1 clean (N=1)",1
"RAB32","B6D2F1 clean (N=1)",1
"RAB33B","B6D2F1 clean (N=1)",1
"RAB3B","B6D2F1 clean (N=1)",1
"RAB3IL1","B6D2F1 clean (N=1)",1
"RABEP1","B6D2F1 clean (N=1)",1
"RABL2","B6D2F1 clean (N=1)",1
"RAD23B","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"RAD52","B6D2F1 clean (N=1)",1
"RAD54B","B6D2F1 clean (N=1)",1
"RAD54L2","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"RAET1E","B6D2F1 clean (N=1)",1
"RALA","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"RARS2","B6D2F1 clean (N=1)",1
"RBM22","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"RBM44","B6D2F1 clean (N=1)",1
"RBP7","B6D2F1 clean (N=1)",1
"RCBTB2","B6D2F1 clean (N=1)",1
"RCN3","B6D2F1 clean (N=1)",1
"RDM1","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"REEP2","B6D2F1 clean (N=1)",1
"REV3L","B6D2F1 clean (N=1)",1
"REXO5","B6D2F1 clean (N=1)",1
"RFC1","B6D2F1 clean (N=1)",1
"RFXAP","B6D2F1 clean (N=1)",1
"RGN","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"RHD","B6D2F1 clean (N=1)",1
"RHOQ","B6D2F1 clean (N=1)",1
"RIDA","B6D2F1 clean (N=1)",1
"RILPL2","B6D2F1 clean (N=1)",1
"RLN3","B6D2F1 clean (N=1)",1
"RMI2","B6D2F1 clean (N=1)",1
"RNASEK","B6D2F1 clean (N=1)",1
"RNF11","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"RNF121","B6D2F1 clean (N=1)",1
"RNF14","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"RNF145","B6D2F1 clean (N=1)",1
"RNF170","B6D2F1 clean (N=1)",1
"RNF185","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"ROBO1","B6D2F1 clean (N=1)",1
"RORA","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"RPAP2","B6D2F1 clean (N=1)",1
"RPH3AL","B6D2F1 clean (N=1)",1
"RPL22L1","B6D2F1 clean (N=1)",1
"RPP38","B6D2F1 clean (N=1)",1
"RPP40","B6D2F1 clean (N=1)",1
"RPS6KA6","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"RSPH3A","B6D2F1 clean (N=1)",1
"RSU1","B6D2F1 clean (N=1)",1
"RTEL1","B6D2F1 clean (N=1)",1
"RUFY1","B6D2F1 clean (N=1)",1
"RUNX1T1","B6D2F1 clean (N=1)",1
"SAMD10","B6D2F1 clean (N=1)",1
"SAP30L","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"SC5D","B6D2F1 clean (N=1)",1
"SCLT1","B6D2F1 clean (N=1)",1
"SCN8A","B6D2F1 clean (N=1)",1
"SDHAF2","B6D2F1 clean (N=1)",1
"SDHC","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"SELENOS","B6D2F1 clean (N=1)",1
"SELP","B6D2F1 clean (N=1)",1
"SEPT11","B6D2F1 clean (N=1)",1
"SEPT7","B6D2F1 clean (N=1)",1
"SERPINB1C","B6D2F1 clean (N=1)",1
"SESTD1","B6D2F1 clean (N=1)",1
"SF3B3","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"SGMS2","B6D2F1 clean (N=1)",1
"SGPP1","B6D2F1 clean (N=1)",1
"SH3RF2","B6D2F1 clean (N=1)",1
"SHLD2","B6D2F1 clean (N=1)",1
"SIGLEC1","B6D2F1 clean (N=1)",1
"SIL1","B6D2F1 clean (N=1)",1
"SIRT4","B6D2F1 clean (N=1)",1
"SKAP1","B6D2F1 clean (N=1)",1
"SLC12A6","B6D2F1 clean (N=1)",1
"SLC13A4","B6D2F1 clean (N=1)",1
"SLC15A5","B6D2F1 clean (N=1)",1
"SLC18B1","B6D2F1 clean (N=1)",1
"SLC22A23","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"SLC25A13","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"SLC25A33","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"SLC25A48","B6D2F1 clean (N=1)",1
"SLC25A5","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"SLC26A2","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"SLC2A3","B6D2F1 clean (N=1)",1
"SLC35A4","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"SLC35B4","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"SLC35F5","B6D2F1 clean (N=1)",1
"SLC39A10","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"SLC6A15","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"SLC7A6","B6D2F1 clean (N=1)",1
"SLCO3A1","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"SLFN5","B6D2F1 clean (N=1)",1
"SMAP1","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"SMIM11","B6D2F1 clean (N=1)",1
"SMIM19","B6D2F1 clean (N=1)",1
"SMURF2","B6D2F1 clean (N=1)",1
"SNAP47","B6D2F1 clean (N=1)",1
"SNAPC1","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"SNHG11","B6D2F1 clean (N=1)",1
"SNRPD1","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"SNX10","B6D2F1 clean (N=1)",1
"SOCS4","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"SORBS1","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"SORBS2","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"SOS2","B6D2F1 clean (N=1)",1
"SPATA6","B6D2F1 clean (N=1)",1
"SPCS1","B6D2F1 clean (N=1)",1
"SPG20","B6D2F1 clean (N=1)",1
"SPG21","B6D2F1 clean (N=1)",1
"SPG7","B6D2F1 clean (N=1)",1
"SPIN1","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"SPINDOC","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"SPTSSB","B6D2F1 clean (N=1)",1
"SRBD1","B6D2F1 clean (N=1)",1
"SRD5A1","B6D2F1 clean (N=1)",1
"SRD5A3","B6D2F1 clean (N=1)",1
"SREK1IP1","B6D2F1 clean (N=1)",1
"SRRM1","B6D2F1 clean (N=1)",1
"ST7L","B6D2F1 clean (N=1)",1
"STAG3","B6D2F1 clean (N=1)",1
"STIL","B6D2F1 clean (N=1)",1
"STK3","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"STK31","B6D2F1 clean (N=1)",1
"STK38","B6D2F1 clean (N=1)",1
"STX8","B6D2F1 clean (N=1)",1
"STXBP3","B6D2F1 clean (N=1)",1
"STXBP4","B6D2F1 clean (N=1)",1
"SULF2","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"SULT5A1","B6D2F1 clean (N=1)",1
"SUPT7L","B6D2F1 clean (N=1)",1
"SYNB","B6D2F1 clean (N=1)",1
"SYTL2","B6D2F1 clean (N=1)",1
"TAF1A","B6D2F1 clean (N=1)",1
"TAF2","B6D2F1 clean (N=1)",1
"TAF9B","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"TAOK3","B6D2F1 clean (N=1)",1
"TAX1BP3","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"TAZ","B6D2F1 clean (N=1)",1
"TBC1D22B","B6D2F1 clean (N=1)",1
"TBC1D7","B6D2F1 clean (N=1)",1
"TBX4","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"TCL1B2","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"TCTEX1D1","B6D2F1 clean (N=1)",1
"TCTEX1D2","B6D2F1 clean (N=1)",1
"TDRD3","B6D2F1 clean (N=1)",1
"TEX9","B6D2F1 clean (N=1)",1
"TGFBR1","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"THAP6","B6D2F1 clean (N=1)",1
"THOC6","B6D2F1 clean (N=1)",1
"TM9SF2","B6D2F1 clean (N=1)",1
"TMBIM4","B6D2F1 clean (N=1)",1
"TMCO3","B6D2F1 clean (N=1)",1
"TMED10","B6D2F1 clean (N=1)",1
"TMED7","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"TMEM117","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"TMEM135","B6D2F1 clean (N=1)",1
"TMEM161B","B6D2F1 clean (N=1)",1
"TMEM169","B6D2F1 clean (N=1)",1
"TMEM175","B6D2F1 clean (N=1)",1
"TMEM199","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"TMEM230","B6D2F1 clean (N=1)",1
"TMEM245","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"TMEM258","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"TMEM47","B6D2F1 clean (N=1)",1
"TMEM60","B6D2F1 clean (N=1)",1
"TMEM62","B6D2F1 clean (N=1)",1
"TMEM65","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"TMEM67","B6D2F1 clean (N=1)",1
"TMEM74","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"TMEM80","B6D2F1 clean (N=1)",1
"TMSB4X","B6D2F1 clean (N=1)",1
"TMX1","B6D2F1 clean (N=1)",1
"TMX3","B6D2F1 clean (N=1)",1
"TNFAIP8","B6D2F1 clean (N=1)",1
"TNFSF13B","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"TOLLIP","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"TOX3","B6D2F1 clean (N=1)",1
"TPMT","B6D2F1 clean (N=1)",1
"TPST1","B6D2F1 clean (N=1)",1
"TPT1-PS3","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"TPX2","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"TRAF2","B6D2F1 clean (N=1)",1
"TRAM2","B6D2F1 clean (N=1)",1
"TRAPPC2","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"TRDMT1","B6D2F1 clean (N=1)",1
"TRIM12A","B6D2F1 clean (N=1)",1
"TRIM15","B6D2F1 clean (N=1)",1
"TRIM30A","B6D2F1 clean (N=1)",1
"TRIM36","B6D2F1 clean (N=1)",1
"TRIO","B6D2F1 clean (N=1)",1
"TRIT1","B6D2F1 clean (N=1)",1
"TRMT11","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"TRMT112","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"TRP53INP2","B6D2F1 clean (N=1)",1
"TRPS1","B6D2F1 clean (N=1)",1
"TSEN15","B6D2F1 clean (N=1)",1
"TSG101","B6D2F1 clean (N=1)",1
"TSLP","B6D2F1 clean (N=1)",1
"TSPYL1","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"TSPYL4","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"TTC14","B6D2F1 clean (N=1)",1
"TTC19","B6D2F1 clean (N=1)",1
"TTC23","B6D2F1 clean (N=1)",1
"TTC25","B6D2F1 clean (N=1)",1
"TTF1","B6D2F1 clean (N=1)",1
"TUBA1C","B6D2F1 clean (N=1)",1
"TUBD1","B6D2F1 clean (N=1)",1
"TUSC3","B6D2F1 clean (N=1)",1
"TUT4","B6D2F1 clean (N=1)",1
"TWF1","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"TWF2","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"TXNDC11","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"UBA2","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"UBAP2L","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"UBE2D1","B6D2F1 clean (N=1)",1
"UBE2J1","B6D2F1 clean (N=1)",1
"UBLCP1","B6D2F1 clean (N=1)",1
"UBR7","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"UBTF","B6D2F1 clean (N=1)",1
"UGDH","B6D2F1 clean (N=1)",1
"UHRF2","B6D2F1 clean (N=1)",1
"UMODL1","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"UNC13C","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"UNC5C","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"USP2","B6D2F1 clean (N=1)",1
"USP28","B6D2F1 clean (N=1)",1
"USP4","B6D2F1 clean (N=1)",1
"USP7","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"UTY","B6D2F1 clean (N=1)",1
"VDAC2","B6D2F1 clean (N=1)",1
"VMN1R139","B6D2F1 clean (N=1)",1
"VPS35L","B6D2F1 clean (N=1)",1
"VPS41","B6D2F1 clean (N=1)",1
"WASHC3","B6D2F1 clean (N=1)",1
"WASHC4","B6D2F1 clean (N=1)",1
"WDR12","B6D2F1 clean (N=1)",1
"WDR18","B6D2F1 clean (N=1)",1
"WDR19","B6D2F1 clean (N=1)",1
"WDR20","B6D2F1 clean (N=1)",1
"WDR53","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"WDR66","B6D2F1 clean (N=1)",1
"WHAMM","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"XLR4A","B6D2F1 clean (N=1)",1
"XLR4C","B6D2F1 clean (N=1)",1
"XPNPEP3","B6D2F1 clean (N=1)",1
"XRN2","B6D2F1 clean (N=1)",1
"YARS","B6D2F1 clean (N=1)",1
"YBX3","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"YWHAH","B6D2F1 clean (N=1)",1
"ZAN","B6D2F1 clean (N=1)",1
"ZBED5","B6D2F1 clean (N=1)",1
"ZBTB37","B6D2F1 clean (N=1)",1
"ZBTB41","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"ZBTB45","B6D2F1 clean (N=1)",1
"ZC3H13","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"ZC3H7A","B6D2F1 clean (N=1)",1
"ZCCHC14","B6D2F1 clean (N=1)|ICR clean (N=1)",2
"ZFP101","B6D2F1 clean (N=1)",1
"ZFP125","B6D2F1 clean (N=1)",1
"ZFP141","B6D2F1 clean (N=1)",1
"ZFP160","B6D2F1 clean (N=1)",1
"ZFP182","B6D2F1 clean (N=1)",1
"ZFP277","B6D2F1 clean (N=1)",1
"ZFP326","B6D2F1 clean (N=1)",1
"ZFP345","B6D2F1 clean (N=1)",1
"ZFP352","B6D2F1 clean (N=1)",1
"ZFP353-PS","B6D2F1 clean (N=1)",1
"ZFP369","B6D2F1 clean (N=1)",1
"ZFP386","B6D2F1 clean (N=1)",1
"ZFP420","B6D2F1 clean (N=1)",1
"ZFP433","B6D2F1 clean (N=1)",1
"ZFP534","B6D2F1 clean (N=1)",1
"ZFP558","B6D2F1 clean (N=1)",1
"ZFP600","B6D2F1 clean (N=1)",1
"ZFP616","B6D2F1 clean (N=1)",1
