"gene","int","cnt"
"GM14584","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"GM15459","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"GM15501","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"GM15645","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"GM20768","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"GM21761","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"GM3219","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"GM42669","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"GM45551","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"GM46136","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"GM48368","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"GM9894","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"GNA13","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"GNAT1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"GOLGA1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"GON4L","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"GOSR1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"GOT2","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"GPAT4","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"GPBP1L1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"GPN2","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"GRK4","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"H13","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"H2-BL","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"H2-T23","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"H2AFX","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"H3F3B","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"HARBI1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"HAT1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"HAUS3","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"HAX1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"HCFC1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"HEATR3","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"HECTD1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"HELQ","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"HERC4","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"HINT1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"HIRA","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"HLCS","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"HMGCS1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"HOOK3","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"HOXA7","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"HPCAL1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"HS2ST1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"HSPA14","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"IKZF4","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"IL17F","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"ING3","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"INIP","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"INTS5","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"INTS9","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"INTU","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"ITGA6","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"ITPA","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"IVD","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"JAK1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"JTB","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"KALRN","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"KAT7","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"KCTD13","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"KDELR1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"KDM2B","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"KDM3A","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"KHDC1A","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"KIF18B","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"KIF2C","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"KIFC3","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"KLF16","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"KLF4","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"KLHDC3","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"KLHL24","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"KLHL8","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"KMT2B","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"LAMTOR1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"LARP7","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"LAS1L","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"LCLAT1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"LDHC","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"LETM1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"LHFPL4","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"LLPH","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"LRRC40","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"LRRC47","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"LYRM2","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"MACO1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"MAP2K2","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"MAP2K4","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"MAP4","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"MAPK14","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"MAPRE1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"MARK3","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"MCL1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"MCM10","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"MDM2","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"MED20","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"MED23","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"MED25","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"MED28","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"MESP2","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"MFF","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"MFN2","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"MIA3","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"MKNK2","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"MLLT10","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"MN1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"MORC2A","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"MORF4L2","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"MPHOSPH10","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"MPHOSPH9","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"MPV17L","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"MRPL18","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"MRPL21","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"MRPL38","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"MRPS30","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"MSANTD2","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"MSH6","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"MSL1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"MTMR14","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"MTOR","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"MYCBP","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"MYH10","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"MYO19","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"MYO1C","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"MZT1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"NAA16","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"NACA","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"NANOG","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"NCAPD2","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"NCBP3","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"NCOA6","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"NECTIN3","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"NEK2","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"NF2","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"NFATC3","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"NLE1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"NMRK1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"NMT2","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"NOC2L","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"NOC3L","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"NSMCE3","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"NUCKS1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"NUP188","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"NUP35","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"NUP88","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"NUS1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"ODR4","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"OLFR1033","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"OLFR655","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"OMT2B","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"OPHN1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"ORC1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"P3H3","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"PABPC4","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PAIP1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"PAK1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"PARP12","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"PCBP1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"PCBP3","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PCYT1A","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PDCL","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"PELI1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PFN1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PGAM5","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PGP","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PGS1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"PHB","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PHC2","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PHF1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PHF13","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PHF6","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"PHRF1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"PI4K2A","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"PIGL","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"PIGM","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PIK3CB","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"PIK3R4","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"PIKFYVE","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"PIM3","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PIN1RT1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"PIP5K1A","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"PLD1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"PLEKHG3","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PLEKHM1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PLPP3","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PNN","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PNP","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"PNRC1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"POLDIP2","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"POLE","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"POLE3","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"POLG2","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"POLQ","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"POLR2M","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"POU5F1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"PPFIA1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PPIL2","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"PPIP5K1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"PPME1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"PPP1CCB","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"PPP1R10","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PPP1R15B","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PPP2R5A","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"PPP2R5C","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PPRC1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"PRAMEL5","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"PRCC","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PRKAB1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PRR14L","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"PRUNE1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"PSAP","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PSEN1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PSKH1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PSMA2","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"PSMB2","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"PSMD6","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PTBP1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"PTBP2","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"PYCR2","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"PYM1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"RAB22A","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"RAB3D","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"RAB3GAP1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"RAC1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"RACK1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"RAD51AP1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"RAD9B","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"RAF1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"RALY","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"RANBP2","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"RANBP3","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"RAP1B","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"RAP2A","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"RAPGEF5","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"RAPGEFL1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"RASSF3","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"RBM48","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"REP15","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"RERE","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"RETREG2","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"RHOT1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"RIC1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"RIT1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"RMI1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"RNF20","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"RNF8","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"RNPEP","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"ROCK2","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"RPGRIP1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"RPIA","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"RPL17","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"RPL36A-PS2","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"RPS12-PS3","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"RPS15A","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"RPS2-PS13","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"RPS20","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"RPS3A2","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"RRM2","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"RRN3","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"RRP1B","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"RRS1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"RUNDC3B","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"RUSC1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"RYK","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SAG","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"SBK1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SCAF1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SCAMP1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SCAMP3","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SCAP","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SCML2","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SDC1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SDF2","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"SERBP1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SERINC1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SF3B2","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"SH3RF1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SH3YL1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SIAH2","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SIN3B","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"SKAP2","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SKI","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SLAIN2","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SLC10A3","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"SLC12A2","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"SLC25A16","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SLC25A28","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SLC35A5","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"SLC37A1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"SMAD2","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"SMARCB1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"SMG1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SMPD4","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SMS","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SNAI1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SNRPD3","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SNX2","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SPAG1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"SPATA7","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"SPECC1L","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SPIRE1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"SPNS1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SPOP","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SPPL3","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"SPTBN1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"SRCAP","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"SREK1","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)",2
"SRP14","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"SRP54A","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"SRP72","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SSRP1","CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",2
"SSU72","B6D2F1 clean (N=1)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
